pid,ing_avg,outg_avg,ing_c,outg_c,ID_c,cond,story,group,storynum,resptype,rating
28,78,32.33333333,6.09075908,-10.81188119,17.22988507,neutral,pos,outgrp,11,howbad,0.09
28,78,32.33333333,6.09075908,-10.81188119,17.22988507,neutral,pos,ingrp,12,howbad,0.02
28,78,32.33333333,6.09075908,-10.81188119,17.22988507,neutral,pos,outgrp,13,howbad,0
28,78,32.33333333,6.09075908,-10.81188119,17.22988507,neutral,pos,ingrp,14,howbad,0.01
28,78,32.33333333,6.09075908,-10.81188119,17.22988507,neutral,pos,ingrp,15,howbad,0.01
28,78,32.33333333,6.09075908,-10.81188119,17.22988507,neutral,pos,ingrp,16,howbad,0
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,neg,outgrp,1,howbad,0.71
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,neg,ingrp,2,howbad,0.49
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,neg,ingrp,3,howbad,0.65
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,neg,outgrp,4,howbad,0.75
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,neg,outgrp,5,howbad,0.5
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,neg,ingrp,6,howbad,0.61
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,neg,ingrp,7,howbad,0.76
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,neg,outgrp,8,howbad,0.73
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,pos,ingrp,9,howbad,0.24
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,pos,ingrp,10,howbad,0.5
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,pos,outgrp,11,howbad,0.26
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,pos,ingrp,12,howbad,0.12
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,pos,outgrp,13,howbad,0.33
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,pos,ingrp,14,howbad,0.49
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,pos,outgrp,15,howbad,0.38
30,60,58.33333333,-11.90924092,15.18811881,-26.77011493,neutral,pos,outgrp,16,howbad,0.07
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,neg,ingrp,1,howbad,0.35
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,neg,ingrp,2,howbad,0.31
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,neg,outgrp,3,howbad,0.43
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,neg,ingrp,4,howbad,0.35
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,neg,outgrp,5,howbad,0.17
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,neg,outgrp,6,howbad,0.36
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,neg,outgrp,7,howbad,0.24
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,neg,ingrp,8,howbad,0.4
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,pos,outgrp,9,howbad,0
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,pos,outgrp,10,howbad,0
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,pos,ingrp,11,howbad,0
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,pos,outgrp,12,howbad,0
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,pos,outgrp,13,howbad,0
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,pos,ingrp,14,howbad,0
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,pos,ingrp,15,howbad,0
31,55.33333333,34.66666667,-16.57590759,-8.478547853,-7.770114933,compete,pos,ingrp,16,howbad,0
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,neg,ingrp,1,howbad,0.54
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,neg,outgrp,2,howbad,0.49
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,neg,outgrp,3,howbad,0.75
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,neg,ingrp,4,howbad,0.68
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,neg,outgrp,5,howbad,0.79
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,neg,outgrp,6,howbad,0.6
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,neg,ingrp,7,howbad,0.59
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,neg,ingrp,8,howbad,0.72
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,pos,ingrp,9,howbad,0
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,pos,outgrp,10,howbad,0
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,pos,ingrp,11,howbad,0
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,pos,outgrp,12,howbad,0
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,pos,ingrp,13,howbad,0
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,pos,outgrp,14,howbad,0
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,pos,ingrp,15,howbad,0
33,83.33333333,50,11.42409241,6.85478548,4.896551733,cooperate,pos,outgrp,16,howbad,0
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,neg,ingrp,1,howbad,0.65
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,neg,outgrp,2,howbad,0.33
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,neg,ingrp,3,howbad,0.71
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,neg,outgrp,4,howbad,0.27
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,neg,outgrp,5,howbad,0.5
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,neg,outgrp,6,howbad,0.37
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,neg,ingrp,7,howbad,0.66
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,neg,ingrp,8,howbad,0.77
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,pos,outgrp,9,howbad,0.64
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,pos,ingrp,10,howbad,0.22
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,pos,outgrp,11,howbad,0.66
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,pos,outgrp,12,howbad,0.65
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,pos,ingrp,13,howbad,0.31
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,pos,ingrp,14,howbad,0.12
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,pos,outgrp,15,howbad,0.66
34,88,40.33333333,16.09075908,-2.811881187,19.22988507,compete,pos,ingrp,16,howbad,0.16
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,neg,ingrp,1,howbad,0.99
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,neg,ingrp,2,howbad,0.75
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,neg,outgrp,3,howbad,0.99
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,neg,ingrp,4,howbad,0.91
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,neg,outgrp,5,howbad,0.8
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,neg,outgrp,6,howbad,0.96
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,neg,outgrp,7,howbad,0.94
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,neg,ingrp,8,howbad,0.76
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,pos,outgrp,9,howbad,0.02
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,pos,outgrp,10,howbad,0.01
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,pos,ingrp,11,howbad,0.02
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,pos,outgrp,12,howbad,0.03
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,pos,outgrp,13,howbad,0.03
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,pos,ingrp,14,howbad,0.15
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,pos,ingrp,15,howbad,0.01
35,100,72.66666667,28.09075908,29.52145215,-1.103448267,cooperate,pos,ingrp,16,howbad,0.01
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,neg,ingrp,1,howbad,0.39
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,neg,outgrp,2,howbad,0.42
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,neg,outgrp,3,howbad,0
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,neg,ingrp,4,howbad,0.25
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,neg,outgrp,5,howbad,0
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,neg,ingrp,6,howbad,0.38
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,neg,ingrp,7,howbad,0.41
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,neg,outgrp,8,howbad,0
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,pos,outgrp,9,howbad,0.39
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,pos,ingrp,10,howbad,0.34
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,pos,ingrp,11,howbad,0
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,pos,ingrp,12,howbad,0.31
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,pos,outgrp,13,howbad,0
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,pos,ingrp,14,howbad,0.21
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,pos,outgrp,15,howbad,0
37,58,49,-13.90924092,5.85478548,-19.4367816,compete,pos,outgrp,16,howbad,0
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,neg,ingrp,1,howbad,0.54
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,neg,outgrp,2,howbad,0.58
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,neg,ingrp,3,howbad,0.62
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,neg,ingrp,4,howbad,0.08
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,neg,ingrp,5,howbad,0.37
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,neg,outgrp,6,howbad,0.73
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,neg,outgrp,7,howbad,0.67
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,neg,outgrp,8,howbad,0.4
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,pos,ingrp,9,howbad,0.06
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,pos,ingrp,10,howbad,0.05
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,pos,outgrp,11,howbad,0.24
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,pos,outgrp,12,howbad,0.12
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,pos,ingrp,13,howbad,0
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,pos,outgrp,14,howbad,0
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,pos,ingrp,15,howbad,0
38,59,57.66666667,-12.90924092,14.52145215,-27.10344827,cooperate,pos,outgrp,16,howbad,0
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,neg,outgrp,1,howbad,0
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,neg,outgrp,2,howbad,0.41
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,neg,ingrp,3,howbad,0.46
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,neg,ingrp,4,howbad,0.24
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,neg,outgrp,5,howbad,0.33
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,neg,outgrp,6,howbad,0.51
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,neg,ingrp,7,howbad,0.6
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,neg,ingrp,8,howbad,0.31
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,pos,ingrp,9,howbad,0
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,pos,outgrp,10,howbad,0
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,pos,outgrp,11,howbad,0
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,pos,outgrp,12,howbad,0
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,pos,ingrp,13,howbad,0.55
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,pos,ingrp,14,howbad,0
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,pos,outgrp,15,howbad,0.25
40,48,47.66666667,-23.90924092,4.521452147,-28.10344827,cooperate,pos,ingrp,16,howbad,0.05
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,neg,ingrp,1,howbad,0.61
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,neg,outgrp,2,howbad,0.58
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,neg,ingrp,3,howbad,0.76
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,neg,outgrp,4,howbad,0.49
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,neg,outgrp,5,howbad,0.61
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,neg,outgrp,6,howbad,0.76
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,neg,ingrp,7,howbad,0.68
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,neg,ingrp,8,howbad,0.44
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,pos,ingrp,9,howbad,0
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,pos,ingrp,10,howbad,0
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,pos,outgrp,11,howbad,0.09
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,pos,outgrp,12,howbad,0
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,pos,outgrp,13,howbad,0
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,pos,ingrp,14,howbad,0
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,pos,ingrp,15,howbad,0.13
43,55,50,-16.90924092,6.85478548,-23.4367816,neutral,pos,outgrp,16,howbad,0
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,neg,ingrp,1,howbad,0.62
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,neg,ingrp,2,howbad,0.56
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,neg,outgrp,3,howbad,0.65
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,neg,ingrp,4,howbad,0.79
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,neg,ingrp,5,howbad,0.65
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,neg,outgrp,6,howbad,0.74
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,neg,outgrp,7,howbad,0.66
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,neg,outgrp,8,howbad,0.62
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,pos,outgrp,9,howbad,0.24
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,pos,ingrp,10,howbad,0.29
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,pos,outgrp,11,howbad,0.27
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,pos,outgrp,12,howbad,0.34
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,pos,ingrp,13,howbad,0.11
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,pos,ingrp,14,howbad,0.32
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,pos,ingrp,15,howbad,0.35
44,79.33333333,36.66666667,7.424092413,-6.478547853,14.22988507,compete,pos,outgrp,16,howbad,0.28
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,neg,outgrp,1,howbad,0.59
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,neg,outgrp,2,howbad,0.62
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,neg,ingrp,3,howbad,0.59
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,neg,outgrp,4,howbad,0.33
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,neg,ingrp,5,howbad,1
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,neg,ingrp,6,howbad,0.81
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,neg,ingrp,7,howbad,0.87
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,neg,outgrp,8,howbad,0.42
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,pos,outgrp,9,howbad,0
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,pos,ingrp,10,howbad,0
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,pos,ingrp,11,howbad,0
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,pos,outgrp,12,howbad,0
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,pos,outgrp,13,howbad,0
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,pos,ingrp,14,howbad,0
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,pos,ingrp,15,howbad,0
45,54.33333333,48.66666667,-17.57590759,5.521452147,-22.77011493,compete,pos,outgrp,16,howbad,0
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,neg,ingrp,1,howbad,0.68
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,neg,outgrp,2,howbad,0.13
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,neg,outgrp,3,howbad,0.36
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,neg,outgrp,4,howbad,0.26
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,neg,outgrp,5,howbad,0.56
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,neg,ingrp,6,howbad,0.73
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,neg,ingrp,7,howbad,1
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,neg,ingrp,8,howbad,0.65
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,pos,ingrp,9,howbad,0.03
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,pos,outgrp,10,howbad,0.31
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,pos,outgrp,11,howbad,0.27
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,pos,ingrp,12,howbad,0
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,pos,outgrp,13,howbad,0.57
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,pos,ingrp,14,howbad,0
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,pos,outgrp,15,howbad,0.21
46,83.33333333,32,11.42409241,-11.14521452,22.89655173,compete,pos,ingrp,16,howbad,0.05
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,neg,outgrp,1,howbad,0.88
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,neg,outgrp,2,howbad,0.58
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,neg,ingrp,3,howbad,0.55
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,neg,ingrp,4,howbad,0
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,neg,outgrp,5,howbad,0.65
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,neg,outgrp,6,howbad,0.89
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,neg,ingrp,7,howbad,0.79
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,neg,ingrp,8,howbad,0.71
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,pos,ingrp,9,howbad,0
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,pos,outgrp,10,howbad,0.21
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,pos,outgrp,11,howbad,0.27
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,pos,ingrp,12,howbad,0.01
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,pos,ingrp,13,howbad,0
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,pos,ingrp,14,howbad,0
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,pos,outgrp,15,howbad,0.2
48,70.33333333,62,-1.575907587,18.85478548,-20.10344827,cooperate,pos,outgrp,16,howbad,0.02
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,neg,outgrp,1,howbad,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,neg,ingrp,2,howbad,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,neg,ingrp,3,howbad,0.27
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,neg,outgrp,4,howbad,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,neg,outgrp,5,howbad,0.06
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,neg,outgrp,6,howbad,0.19
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,neg,ingrp,7,howbad,0.5
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,neg,ingrp,8,howbad,0.15
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,pos,outgrp,9,howbad,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,pos,ingrp,10,howbad,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,pos,outgrp,11,howbad,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,pos,outgrp,12,howbad,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,pos,ingrp,13,howbad,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,pos,ingrp,14,howbad,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,pos,ingrp,15,howbad,0
49,53.66666667,50,-18.24257425,6.85478548,-24.77011493,cooperate,pos,outgrp,16,howbad,0
50,88,43,16.09075908,-0.14521452,16.5632184,compete,neg,ingrp,1,howbad,0.91
50,88,43,16.09075908,-0.14521452,16.5632184,compete,neg,outgrp,2,howbad,0.14
50,88,43,16.09075908,-0.14521452,16.5632184,compete,neg,outgrp,3,howbad,0.75
50,88,43,16.09075908,-0.14521452,16.5632184,compete,neg,outgrp,4,howbad,0.89
50,88,43,16.09075908,-0.14521452,16.5632184,compete,neg,outgrp,5,howbad,0.18
50,88,43,16.09075908,-0.14521452,16.5632184,compete,neg,ingrp,6,howbad,0.86
50,88,43,16.09075908,-0.14521452,16.5632184,compete,neg,ingrp,7,howbad,0.82
50,88,43,16.09075908,-0.14521452,16.5632184,compete,neg,ingrp,8,howbad,0.86
50,88,43,16.09075908,-0.14521452,16.5632184,compete,pos,ingrp,9,howbad,0.09
50,88,43,16.09075908,-0.14521452,16.5632184,compete,pos,ingrp,10,howbad,0.08
50,88,43,16.09075908,-0.14521452,16.5632184,compete,pos,outgrp,11,howbad,0.04
